ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 6
 path_based renewable label = 6


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 392:   1 1 1 0 0 0 0 0 0 0 1 0
 Node 393:   0 1 0 0 0 1 0 0 0 0 1 1
 Node 394:   0 0 3 1 1 0 0 0 0 0 0 0
 Node 395:   0 0 0 1 0 1 0 0 0 0 1 0
 Node 396:   0 1 1 0 0 1 0 0 0 0 1 0
 Node 397:   1 0 0 0 1 1 0 0 0 0 0 0
 Node 398:   0 1 0 0 0 0 0 0 0 1 1 1
 Node 399:   0 0 1 1 0 0 0 0 0 0 1 0
 Node 400:   0 0 0 1 1 0 0 0 0 0 0 0
 Node 401:   0 0 0 2 0 2 0 0 0 1 1 1
 Node 402:   0 1 0 0 0 0 0 0 0 0 1 0
 Node 403:   0 0 3 1 0 0 0 0 0 1 1 0
 Node 404:   0 0 1 0 1 1 0 0 0 0 0 0
 Node 405:   1 0 1 1 1 0 0 0 0 0 0 1
 Node 406:   1 0 2 0 0 1 0 0 0 0 1 1
 Node 407:   0 0 1 1 0 1 0 0 0 0 1 1
 Node 408:   0 0 0 1 1 1 0 0 0 0 0 0
 Node 409:   0 0 0 1 0 0 0 0 0 1 1 2
 Node 410:   1 0 0 0 0 0 0 0 0 0 1 0
 Node 411:   0 0 0 1 0 1 0 0 0 0 1 0
 Node 412:   0 0 0 1 1 0 0 0 0 1 0 1
 Node 413:   0 1 0 0 1 0 0 0 0 0 0 0
