ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 2
 path_based renewable label = 2


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 222:   0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 223:   0 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1
 Node 224:   0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 225:   0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 226:   0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 227:   0 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1
 Node 228:   0 0 1 0 1 2 0 0 0 0 0 1 0 0 0 0 1 0 1 1
 Node 229:   0 0 0 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 230:   0 1 0 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 231:   0 2 1 0 1 2 0 0 1 1 1 0 0 0 0 0 1 0 0 0
 Node 232:   0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 233:   0 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 234:   0 1 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 235:   0 2 0 2 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1
 Node 236:   0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 237:   0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 238:   0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 239:   0 2 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1
 Node 240:   0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1
 Node 241:   0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1
